date	AFG	ALB	DZA	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRD	GLP	GTM	GUF	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KOR	KWT	KGZ	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MAR	MMR	NAM	NPL	NLD	ANT	NZL	NIC	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YUG	ZMB
2/27/2012		168,042,151.29	6,414,839,856.00	6,016,151,575.39	651,801.11	2,299,909.63	6,295,000,000.00	135,938,700.00	13,453,217.88	22,761,852,400.00	11,484,140,544.44			2,466,200,000.00	44,093,973.50	3,422,700,000.00	33,492,948,507.71	18,430,000.00		1,110,681,590.00		19,748,291,090.00	2,017,021,846.94		10,846,256.53				36,774,778,148.27			7,205,617,690.59	40,124,000,000.00	85,505,524.58	199,229,682,000.00	4,954,300,000.00				888,220,093.20		892,840,000.00	133,691,046.24	10,981,955,278.21		7,678,577,888.39	2,493,179.26	355,340,200.00	2,051,180,670.00	2,797,000,000.00	418,190,854.16		1,156,252,376.52		188,983,010,823.22		5,386,684,158.74	42,417,841,915.38					198,511,800.00	103,085,601,836.67			3,204,276,812.07	2,572,143.33		562,500,000.00			185,353,322.12	66,480,000.00	293,217,296.86	7,098,275,179.02	359,017,800.16	25,519,654,954.09	15,393,900,000.00			7,950,016,398.82	5,065,900,000.00	39,288,947,195.80	156,241,828.87	63,396,599,704.87	722,535,211.27	7,002,700,000.00	466,831,221.80	44,875,311,000.00		251,300,000.00	1,048,679,947.77	381,383,747.93				2,681,417,233.13	945,238,107.50	426,808,000.00	138,144,124.70	65,742,017.87	18,811,686,951.57	20,714,045.10		481,788,089.21			30,209,400,000.00	187,300,000.00	354,700,000.00	42,563,463.43	1,840,615,370.10	741,800,000.00	444,128,080.98		44,362,085,929.81		3,412,022,010.53	206,312,362.44		13,333,214,285.71	4,839,271,781.53	1,967,433,925.49			524,932,189.71	3,757,289,043.62	3,971,031,849.79	12,743,400,000.00	4,244,821,039.03			4,075,800,000.00	48,203,000,000.00			2,219,994.00			206,726,667.34	989,104,402.00	45,803,858.97		31,512,162,715.57	5,681,338,143.65	1,944,032,800.00		7,771,796,223.68	23,337,002,295.83			9,839,412.59			226,909,090.91		12,479,775,333.72	15,153,400,851.78		26,075,900,000.00	119,700,000.00	436,233,763.76	18,004,019,274.38	26,506,900.00				1,501,538,461.54	12,605,476,173.00	228,855,710.28	5,591,000,000.00		39,598,581,005.92	130,728,000,000.00	628,922,000.00			11,457,274,000.00
3/28/2012		172,708,713.36	5,768,000,000.00	6,112,410,436.46	444,694.81	1,465,341.48	5,664,900,000.00	96,942,459.00	15,186,686.59	18,868,614,486.96	13,129,776,150.74			2,554,280,000.00	33,771,656.00	2,993,600,000.00	37,910,598,490.49	23,220,000.00		1,061,688,515.00		15,966,728,000.00	2,360,301,609.94		9,428,106.04				38,129,228,745.87			6,854,717,187.04	39,316,000,000.00	126,028,705.77	187,365,572,000.00	4,784,300,000.00				910,653,189.00	1,200,209,011.27	807,945,000.00	154,953,757.84	12,868,645,389.33		8,991,133,373.29	2,867,831.48	349,877,900.00	1,928,951,660.00	2,396,900,000.00	478,000,000.00		1,500,611,246.94		195,828,771,127.88	63,455,571.23	6,356,968,215.16	46,369,724,673.12					196,270,300.00	117,613,213,564.37			2,960,122,780.91	2,373,321.11		581,800,000.00			72,655,306.00	47,900,000.00	379,566,350.29	8,500,931,492.75	437,511,140.39	25,679,513,520.68	15,375,500,000.00			9,187,573,083.87	5,286,800,000.00	39,806,792,813.86	154,136,456.05	53,819,795,524.90	592,684,507.04	6,356,000,000.00	542,188,831.78	45,673,927,000.00		113,200,000.00	1,002,182,356.27	404,713,764.51				2,531,267,170.65	1,138,214,453.74	446,819,000.00	145,090,373.98	57,912,516.13	18,782,791,099.24	15,363,869.70		399,653,808.33			27,298,500,000.00	162,100,000.00	281,600,000.00	37,184,430.72	1,795,164,623.68	825,600,000.00	492,557,134.54		48,482,513,022.22		2,803,018,493.71	217,052,956.29		13,875,000,000.00	4,967,490,247.07	2,021,337,689.63			643,772,943.66	3,387,943,667.78	4,514,050,012.89	16,211,400,000.00	5,063,488,920.48			4,919,200,000.00	38,836,000,000.00			2,097,512.60			205,689,490.70	882,112,908.00	50,286,104.40		33,685,225,885.23	6,394,971,829.49	2,210,511,447.93		7,059,365,623.67	23,761,126,700.86			14,040,343.33		358,300,000.00			14,270,589,486.31	17,905,535,997.23		25,670,800,000.00	126,500,000.00	395,262,429.86	18,456,957,135.64	12,513,160.00		1,802,520.92		1,410,136,176.77	11,481,521,079.00	248,961,287.86	5,121,000,000.00		40,343,961,724.22	123,129,900,000.00	544,000,000.00			11,471,655,000.00
4/27/2012		151,765,869.89	6,417,000,000.00	5,244,615,063.18	155,798.89	2,837,741.11	5,743,000,000.00	128,699,536.00	13,338,566.48	19,532,181,760.00	13,257,080,221.38			2,246,510,000.00	48,501,042.00	3,184,000,000.00	37,565,508,000.00	31,720,000.00		789,464,218.60		15,549,464,500.00	2,214,641,808.37		5,964,564.40				35,804,560,905.58			5,620,915,990.91	27,820,000,000.00	72,373,451.62	139,367,235,000.00	4,667,800,000.00				931,105,073.12	956,244,139.07	941,878,266.00	138,528,822.30	12,781,523,619.78		8,569,929,631.69	3,925,068.52	337,286,400.00	2,061,903,430.00	2,621,000,000.00	436,500,000.00		1,283,131,950.00		199,745,638,260.00	87,060,093.05	5,827,195,800.00	46,371,760,800.00					162,100,400.00	117,978,672,600.00			2,945,833,167.00	3,135,616.67		569,200,000.00			88,703,959.00	65,640,000.00	358,442,810.03	8,760,290,072.19	390,507,793.65	25,761,682,755.70	15,015,600,000.00			9,087,994,110.00	5,886,600,000.00	41,307,363,900.00	168,847,293.55	56,708,057,715.31	648,591,549.30	6,613,000,000.00	534,069,537.56	42,336,324,000.00		65,500,000.00	1,038,344,306.69	380,685,240.46				2,621,079,205.46	1,130,987,874.48	459,940,000.00	161,377,252.31	55,612,470.46	16,945,611,925.43	12,779,547.21		429,809,056.78			29,091,500,000.00	198,800,000.00	224,500,000.00	41,758,341.74	1,641,615,981.42	637,800,000.00	360,937,801.20		46,703,064,000.00		3,265,910,379.61	187,602,324.20		13,433,992,805.76	4,861,378,413.52	1,833,654,627.03			745,257,359.20	3,104,176,506.56	4,173,976,113.94	16,295,400,000.00	4,892,367,859.01			5,171,600,000.00	41,855,000,000.00			1,279,921.20			239,783,293.87	997,462,565.00	47,533,452.67		29,319,441,079.07	6,701,275,170.00	2,261,884,437.48		8,065,103,777.11	24,599,654,125.57			12,666,603.33		404,900,000.00			13,674,821,842.66	17,273,293,802.14		19,730,500,000.00	116,100,000.00	371,155,886.25	17,755,383,060.74	6,600,853.00		663,199.65		1,412,614,811.48	12,385,690,909.00	264,561,080.69	5,354,000,000.00		38,861,663,328.28	123,535,600,000.00	531,000,000.00			7,215,778,847.00
5/27/2012		179,026,171.52	6,101,000,000.00	6,088,442,582.48	199,869.26	2,784,947.04	5,968,300,000.00	116,589,110.00	11,794,782.12	21,992,970,040.00	13,905,649,796.78			2,303,420,000.00	37,669,642.00	3,330,900,000.00	40,201,364,108.38	34,660,000.00		1,014,874,537.00		19,320,425,610.00	2,303,371,530.77		5,674,651.94				39,733,939,781.64			6,217,115,174.40	37,601,000,000.00	94,473,606.83	182,189,999,000.00	4,617,800,000.00				1,015,115,120.21	957,267,411.78	990,523,715.00	149,996,073.20	13,208,169,241.64		8,764,202,469.99	2,687,784.67	402,443,100.00	2,203,190,940.00	2,763,000,000.00	447,600,000.00		1,307,419,403.52		215,306,631,140.47	85,374,036.51	6,085,301,616.41	49,418,768,133.23					207,058,100.00	122,307,561,929.74			2,752,153,495.42	3,951,264.44		710,800,000.00			112,635,647.00	76,240,000.00	381,337,234.28	8,831,023,656.46	406,389,539.21	30,541,443,186.79	15,024,600,000.00			10,721,616,948.91	5,652,600,000.00	44,024,447,718.69	147,963,128.23	66,149,947,972.22	658,169,014.08	7,676,300,000.00	472,129,028.55	47,312,704,000.00		124,100,000.00	1,046,890,395.27	406,666,003.32				2,785,486,985.27	1,161,124,526.03	403,326,000.00	141,452,190.98	73,221,456.69	19,323,207,124.06	20,828,637.31		489,832,247.91			31,838,100,000.00	221,500,000.00	303,100,000.00	38,830,313.89	1,928,624,626.99	860,100,000.00	498,103,342.13		49,333,205,733.00		3,648,928,371.82	221,692,572.96		13,354,592,720.97	4,681,144,343.30	2,131,961,988.63			836,619,998.60	3,492,475,828.73	4,699,020,867.65	16,935,800,000.00	5,165,511,380.67			5,243,200,000.00	44,460,000,000.00			1,206,427.50			227,011,358.98	1,117,624,147.00	61,217,048.29		33,314,294,882.08	6,827,749,898.41	2,471,245,165.37		7,935,124,883.10	26,302,115,182.91			13,536,982.96		563,600,000.00			14,443,057,082.69	17,640,623,873.62		27,213,400,000.00	119,300,000.00	297,623,030.84	20,659,649,361.65	1,309,766.00		661,141.69		1,635,433,120.62	13,122,058,141.00	244,152,742.39	5,436,000,000.00		39,164,050,537.96	136,762,500,000.00	612,000,000.00			11,075,859,586.00
6/26/2012		190,982,684.33	5,462,000,000.00	5,194,126,167.94	192,987.41	8,227,172.96	7,565,200,000.00	113,903,819.00	15,371,979.33	21,424,188,409.09	14,333,075,354.96			2,079,150,000.00	45,043,983.50	3,176,800,000.00	39,442,490,556.21	34,950,000.00		955,854,695.50		20,631,040,490.00	2,561,056,764.49		4,170,791.60				38,993,650,749.16			6,765,537,924.80	37,391,000,000.00	90,170,423.35	187,061,474,000.00	4,949,500,000.00				999,932,411.04	1,706,231,357.50	931,672,305.00	256,929,790.28	13,546,279,491.83		9,078,492,688.81	2,640,294.81	408,316,900.00	1,925,021,810.00	2,653,000,000.00	489,400,000.00		1,410,316,529.89		211,352,611,697.28	73,557,873.97	6,393,122,313.40	49,968,737,788.20					220,320,000.00	122,321,219,226.26			3,325,778,298.81	5,254,155.93		624,000,000.00			115,263,556.99	77,920,000.00	354,663,185.12	8,964,848,558.37	433,758,435.29	24,225,527,211.60	14,760,900,000.00			9,972,645,564.67	5,868,600,000.00	41,629,542,790.15	131,549,792.05	59,117,699,650.46	656,901,408.45	7,944,400,000.00	505,861,540.54	46,157,925,000.00		108,200,000.00	1,083,825,388.31	412,106,135.99				2,631,032,820.09	1,181,654,987.61	434,776,000.00	159,341,233.56	69,867,397.78	18,308,375,185.13	13,910,607.29		475,443,148.37			32,729,100,000.00	190,700,000.00	403,300,000.00	48,125,922.03	1,997,691,311.66	629,100,000.00	509,544,927.84		45,959,359,124.66		3,340,777,137.30	230,733,410.74		12,075,820,379.97	4,858,257,477.24	2,128,653,661.45			931,164,529.60	3,094,000,000.00	4,506,974,063.27	16,871,000,000.00	5,319,327,938.00	11,790,164,835.16		5,307,700,000.00	44,474,000,000.00			2,305,969.60			188,908,102.25	1,233,436,727.00	36,723,264.83		35,331,098,546.04	7,286,309,756.42	2,491,096,597.54		8,304,744,268.64	26,570,829,751.20			15,136,298.15		580,300,000.00			14,483,409,632.16	18,183,621,572.70		25,039,700,000.00	80,100,000.00	319,320,383.05	17,404,745,847.94	10,735,701.00		987,432.50		1,546,147,121.27	12,468,202,903.00	233,075,763.86	6,064,000,000.00		39,514,931,790.00	129,464,700,000.00	713,000,000.00			9,374,843,072.00
7/26/2012		213,719,496.91	4,600,000,000.00	5,669,765,568.36	183,337.78	5,573,758.52	8,429,000,000.00	106,120,675.00	13,232,068.16	22,323,576,626.09	13,452,782,954.69			2,538,800,000.00	36,409,804.00	3,192,200,000.00	39,140,594,573.54	41,110,000.00		971,550,272.00		21,822,419,590.00	2,191,535,863.30		6,433,517.15				39,824,649,598.21			7,010,757,690.89	37,565,000,000.00	98,568,233.86	182,766,116,000.00	5,332,500,000.00				1,032,288,920.77	1,514,693,202.01	1,074,535,000.00	173,301,311.18	12,906,890,503.63		9,378,594,026.41	2,888,491.48	445,400,700.00	2,049,716,780.00	2,410,000,000.00	519,600,000.00		1,448,526,548.10		207,278,592,756.07	92,213,087.80	6,120,991,821.37	45,044,787,745.03					216,011,200.00	114,435,934,051.67			3,184,837,076.46	3,512,723.33		719,600,000.00			139,453,727.88	87,760,000.00	353,137,686.83	8,929,916,056.52	359,746,511.71	24,863,572,244.00	16,074,000,000.00			9,580,423,211.74	5,903,200,000.00	45,033,103,985.46	116,940,659.79	57,034,924,971.81	644,929,577.46	7,043,200,000.00	518,609,417.75	48,307,560,000.00		129,000,000.00	1,044,881,423.29	363,511,774.46				2,419,609,207.16	1,127,312,867.55	444,028,000.00	178,171,410.33	61,050,903.96	18,448,872,464.68	12,389,020.50		445,463,640.14			32,845,300,000.00	165,600,000.00	430,800,000.00	51,181,990.30	1,890,220,038.90	728,700,000.00	428,409,146.20		48,501,882,383.49		3,368,820,759.85	207,619,450.69		12,488,316,151.20	5,017,945,383.62	2,173,260,443.66			985,739,311.72	3,298,000,000.00	5,131,052,327.53	16,177,900,000.00	5,509,377,365.96	10,770,329,670.33		5,241,700,000.00	40,980,000,000.00			2,274,697.60			288,081,738.23	1,086,433,312.00	58,111,143.03		35,365,996,314.40	7,329,871,478.64	2,345,960,260.22		8,067,241,927.45	27,120,280,410.23			18,591,161.11		438,200,000.00			14,203,814,132.95	18,194,488,000.04		26,298,100,000.00	92,300,000.00	343,609,601.78	18,995,195,388.81	2,569,330.00		1,333,971.50		1,410,362,694.30	13,277,209,017.00	266,000,580.78	4,938,000,000.00		39,624,816,324.07	133,006,600,000.00	987,000,000.00			11,514,994,120.00
8/25/2012		194,224,076.64	5,078,000,000.00	5,471,687,168.85	137,244.81	5,275,662.22	7,550,900,000.00	138,624,259.00	13,693,519.55	20,921,277,480.00	13,747,433,079.33			2,705,460,000.00	35,426,005.00	3,210,900,000.00	37,469,949,011.87	27,320,000.00		969,133,064.90		21,134,041,440.00	2,319,128,851.73		5,192,895.51				37,798,824,615.09			6,341,162,416.32	35,783,000,000.00	93,081,388.04	174,315,796,000.00	4,870,800,000.00				957,429,339.50	965,825,618.14	975,502,033.00	175,934,665.56	13,213,291,009.63		8,736,296,370.39	2,511,965.93	350,915,300.00	1,977,302,080.00	2,509,000,000.00	451,100,000.00		1,285,927,500.41		207,958,348,905.86	75,355,787.22	5,983,849,301.90	47,750,774,515.12					233,583,100.00	121,636,871,438.52			2,914,557,976.92	4,248,151.85		554,700,000.00			66,851,003.30	77,100,000.00	319,991,073.78	8,779,177,808.41	366,079,905.20	23,971,159,625.53	14,740,720,000.00			9,839,785,343.12	5,762,300,000.00	43,951,023,613.92	134,315,607.10	62,247,421,146.60	669,154,929.58	7,038,700,000.00	452,037,672.93	46,690,983,000.00		115,500,000.00	1,033,272,213.88	346,645,439.47				2,591,412,683.75	1,167,811,901.73	433,592,000.00	136,081,353.26	90,526,655.79	17,990,183,808.50	11,138,606.68		347,356,879.62			31,088,300,000.00	183,000,000.00	380,400,000.00	40,299,015.01	1,830,246,446.22	697,100,000.00	427,258,157.42		46,868,430,414.84		3,166,128,657.26	197,218,850.31		12,505,962,521.29	4,598,179,453.84	2,194,875,829.46			924,251,149.42	3,212,000,000.00	4,489,995,485.95	16,684,200,000.00	5,187,910,657.40	11,030,247,252.75		5,278,600,000.00	41,836,000,000.00			2,239,081.60			195,129,569.84	1,243,898,563.00	43,931,125.12		33,209,027,447.25	6,888,219,032.18	2,358,749,791.59		7,702,064,083.66	27,497,047,091.71			14,328,285.19		672,500,000.00			13,576,722,147.98	17,862,860,715.92		26,486,600,000.00	78,000,000.00	357,453,707.98	18,300,323,775.66	4,137,836.00		1,157,668.87		1,559,546,429.67	12,399,973,962.00	246,846,456.95	4,795,000,000.00		41,711,341,738.83	134,829,600,000.00	1,002,000,000.00			10,886,118,363.00
9/24/2012		226,426,657.78	5,365,000,000.00	5,883,079,203.38	154,932.96	1,804,550.37	7,827,900,000.00	123,908,698.00	14,493,593.30	20,319,116,869.57	14,449,152,832.44			3,024,290,000.00	35,309,982.00	3,321,500,000.00	40,351,800,000.00	29,900,000.00		999,816,638.10		20,806,765,050.00	2,669,586,732.65		6,658,534.52				35,865,394,449.70			6,337,746,107.94	39,378,000,000.00	92,873,765.90	185,991,317,000.00	4,652,300,000.00				946,959,423.41	727,472,271.89	1,088,612,916.00	202,078,152.00	12,904,831,551.34		9,232,535,700.50	2,949,212.22	412,431,700.00	2,123,106,290.00	2,083,000,000.00	490,700,000.00		1,232,005,200.00		220,724,346,000.00	94,670,254.30	5,859,840,000.00	49,761,552,000.00					240,016,300.00	121,630,920,000.00			3,250,393,080.00	3,398,680.37		572,900,000.00			150,152,505.31	83,600,000.00	308,433,461.61	8,802,916,853.95	453,451,268.17	25,824,653,620.05	15,108,500,000.00			10,260,606,000.00	5,140,300,000.00	50,246,820,000.00	123,055,692.91	59,733,995,028.12	690,845,070.42	7,191,100,000.00	478,094,039.67	45,829,521,000.00		135,000,000.00	1,033,441,798.55	280,041,127.69				2,661,794,909.09	1,177,152,303.56	407,851,000.00	148,822,408.14	133,435,795.02	19,002,799,384.69	9,237,902.71		385,080,238.42			32,252,200,000.00	202,100,000.00	329,900,000.00	41,620,960.01	1,740,159,573.54	913,600,000.00	522,512,496.63		47,222,724,000.00		3,018,032,861.30	195,766,473.86		13,046,932,006.63	4,479,323,797.14	2,091,651,541.73			914,516,304.70	3,368,565,369.33	4,859,019,138.88	17,158,100,000.00	5,726,596,730.56	11,330,000,000.00		5,904,300,000.00	43,710,000,000.00			2,425,572.50			176,531,754.37	1,435,761,680.00	36,023,281.32		34,990,299,684.54	6,508,084,800.00	2,530,174,858.27		8,767,743,437.63	25,977,952,560.00			10,496,079.63		767,300,000.00			12,910,473,791.74	19,411,868,343.50		25,301,000,000.00	79,900,000.00	377,094,600.08	18,766,244,747.05	175,254.00		1,169,344.18		1,357,624,668.75	13,059,519,685.00	231,044,954.98	5,211,000,000.00		38,047,076,275.84	127,358,100,000.00	885,000,000.00			11,780,212,223.00
10/24/2012		172,581,513.93	4,503,000,000.00	5,819,053,646.83	153,383.70	993,142.22	7,734,900,000.00	127,410,832.00	15,545,376.54	21,288,350,769.95	12,007,804,969.60			2,013,440,000.00	35,171,594.50	3,145,300,000.00	34,286,560,000.00	26,660,000.00		1,018,745,998.00		21,424,021,370.00	2,664,443,688.33		7,900,576.55				37,377,869,073.71			6,377,050,424.65	39,651,000,000.00	89,882,205.49	190,608,317,000.00	4,977,800,000.00				950,700,195.63	689,133,417.37	899,979,926.00	133,748,197.00	12,590,834,106.61		9,237,258,191.16	2,754,587.41	349,179,000.00	2,101,360,170.00	2,009,000,000.00	478,300,000.00		1,333,528,900.00		193,158,047,500.00	97,590,399.49	5,893,668,000.00	38,435,287,000.00					284,268,500.00	112,927,364,000.00			2,904,281,930.00	2,232,309.63		540,800,000.00			124,676,140.00	74,030,000.00	288,046,888.02	8,463,463,762.41	396,432,562.58	26,357,102,396.03	13,160,800,000.00			9,539,143,900.00	4,525,500,000.00	32,727,959,000.00	117,025,091.16	59,079,491,560.23	650,704,225.35	7,551,600,000.00	466,449,088.61	46,311,341,000.00		128,600,000.00	1,123,598,389.24	279,533,001.66				2,809,517,844.34	1,035,713,695.73	412,019,000.00	105,718,585.40	146,731,382.50	19,135,480,532.35	13,328,969.17		403,702,842.85			32,677,300,000.00	199,900,000.00	349,600,000.00	37,824,130.03	1,678,589,160.46	1,079,500,000.00	313,547,103.60		45,102,266,000.00		2,611,567,991.32	190,546,884.57		12,155,872,483.22	4,076,462,938.88	1,992,401,619.06			925,394,727.54	4,143,380,710.07	4,956,007,010.98	16,207,300,000.00	4,418,120,545.50	11,175,219,780.22		5,087,900,000.00	42,531,000,000.00			2,233,015.80			179,171,242.93	1,251,961,398.00	43,600,751.33		34,031,640,103.64	6,382,943,600.00	2,007,145,522.00		8,021,287,980.18	22,913,857,120.00			14,102,758.89		613,900,000.00			12,830,021,332.40	15,957,914,612.17		25,634,000,000.00	121,200,000.00	414,196,240.64	19,909,191,271.70	2,065,619.00		1,329,928.54		1,124,673,589.60	11,118,300,903.00	228,257,848.66	5,203,000,000.00		38,988,985,112.09	132,604,100,000.00	934,000,000.00			11,923,000,000.00
11/23/2012		202,829,740.77	5,129,000,000.00	5,868,337,586.20	150,315.93	1,219,364.07	6,994,900,000.00	136,115,249.00	12,314,088.27	21,049,602,285.71	14,599,896,399.58			2,590,240,000.00	32,443,131.50	2,887,200,000.00	41,392,148,000.00	19,670,000.00		962,587,074.00		20,850,461,200.00	2,586,600,191.23		9,168,684.09				38,757,058,323.02			5,811,552,676.61	40,989,000,000.00	84,887,570.92	185,643,576,000.00	4,850,000,000.00				974,770,855.52	671,727,189.59	1,046,075,304.00	194,322,853.60	14,642,047,513.07		9,742,114,139.36	2,894,899.70	310,567,900.00	2,180,067,000.00	2,303,000,000.00	424,800,000.00		1,379,782,760.00		211,953,692,880.00	104,171,916.71	6,250,868,400.00	47,069,052,400.00					257,853,100.00	126,030,481,200.00			3,343,954,308.00	2,542,400.74		479,100,000.00			121,664,290.48	82,860,000.00	290,458,675.74	9,799,068,186.98	456,715,641.34	28,125,144,112.90	14,809,300,000.00			10,047,573,520.00	5,204,000,000.00	42,972,551,200.00	117,225,075.82	60,143,202,999.41	664,802,816.90	5,320,100,000.00	472,481,910.56	44,650,486,000.00		138,300,000.00	1,223,173,476.36	288,443,781.09				2,878,979,176.01	1,188,099,339.79	383,590,000.00	55,720,957.25	136,934,553.93	19,470,197,786.34	13,589,703.39		540,027,394.75			31,377,800,000.00	195,700,000.00	394,600,000.00	38,676,571.21	1,796,150,934.30	1,074,100,000.00	885,879,359.56		47,273,276,800.00		3,101,438,228.43	181,834,155.87		11,161,809,045.23	5,055,136,540.96	2,616,920,141.85			697,378,113.87	3,631,327,136.08	5,056,236,610.07	18,211,800,000.00	5,250,952,453.03	11,540,082,417.58		5,952,900,000.00	44,807,000,000.00			1,394,321.70			145,319,597.47	1,445,700,027.47	46,952,567.17		35,644,083,893.95	7,773,474,760.00	2,518,838,627.85		7,692,162,601.11	25,821,439,040.00			13,868,713.70		615,600,000.00			14,244,619,810.17	18,170,827,290.63		25,242,600,000.00	66,800,000.00	370,923,803.13	19,090,677,453.60	2,030,525.00		2,359,702.57		1,453,019,930.94	13,060,371,039.00	219,131,294.76	5,172,000,000.00		39,565,217,391.30	128,514,800,000.00	803,000,000.00			11,184,000,000.00
12/23/2012		216,007,711.18	5,864,000,000.00	5,245,376,112.18	147,309.63	975,943.70	7,271,000,000.00	127,025,710.00	16,529,501.12	21,614,605,291.96	16,603,144,382.33			2,119,200,000.00	43,276,139.00	2,804,500,000.00	43,073,356,967.55	22,660,000.00		1,066,515,918.00		22,821,002,540.00	2,749,250,609.97		10,361,760.73				40,563,566,333.28			7,025,066,596.77	41,680,000,000.00	87,397,220.62	185,405,576,000.00	4,838,000,000.00				1,007,655,630.21	1,192,873,917.68	1,094,888,276.00	200,473,138.81	15,944,547,724.01		10,558,595,382.37	2,801,520.04	374,663,700.00	2,122,840,260.00	2,129,800,000.00	449,900,000.00		1,497,136,623.94		236,361,058,085.63	124,142,422.93	7,103,899,645.49	54,025,088,628.31					287,023,600.00	134,983,637,851.10			3,203,586,037.63	2,295,222.22		510,900,000.00				79,910,000.00	270,308,525.46	10,511,967,355.25	455,338,867.75	27,461,162,432.89	15,716,900,000.00			10,163,894,191.44	6,119,400,000.00	49,483,228,797.38	113,337,720.50	62,388,879,871.49	680,957,746.48	8,512,300,000.00	460,049,533.92	50,480,484,000.00		239,800,000.00	1,337,859,620.23	391,165,505.80				3,091,004,120.29	1,364,040,706.11	320,378,000.00		178,966,356.34	21,138,338,676.73	16,349,765.23		330,745,260.43			35,082,400,000.00	224,800,000.00	382,400,000.00	33,475,065.37	1,697,324,119.67	1,191,500,000.00	531,203,731.54		51,885,737,660.21		3,540,940,683.27	201,740,880.00		13,312,751,677.85	4,427,048,114.43	1,861,611,719.85			657,779,414.94	3,594,161,151.90	5,026,946,556.80	19,212,700,000.00	5,780,689,263.70	10,497,718,559.60		6,374,200,000.00	43,463,000,000.00			2,445,237.60			148,938,158.36	1,439,600,000.00	61,573,756.02		38,299,284,738.41	8,490,591,764.39	2,691,141,081.09		8,502,866,388.40	29,267,589,310.06			24,692,883.33		722,200,000.00			15,165,070,152.09	20,247,691,711.28		26,711,200,000.00	89,800,000.00	461,981,496.17	19,319,917,891.08	3,483,000.00		2,911,802.73		1,226,302,305.72	12,053,704,638.00	220,474,873.99	5,582,000,000.00		39,975,718,756.47	142,182,200,000.00	674,000,000.00			12,613,000,000.00
1/22/2013		202,183,151.69	5,071,000,000.00	5,326,740,847.14	144,363.33	986,623.33	6,829,000,000.00	132,216,469.00	12,240,773.18	20,376,933,809.52	14,390,143,246.53			2,212,400,000.00	39,371,794.00	2,778,100,000.00	39,981,109,162.06	22,730,000.00		921,134,067.10		20,861,367,400.00	2,674,737,858.72		15,179,042.25				37,984,490,124.78			6,114,587,240.96	41,992,000,000.00	93,425,055.20	202,204,803,000.00	4,944,200,000.00				994,291,591.69	1,148,598,649.98	1,017,469,822.00	146,946,430.98	15,099,323,477.83		9,630,290,992.08	3,879,328.89	346,542,100.00	1,998,394,430.00	2,194,000,000.00	400,000,000.00		1,429,766,563.22		219,003,508,298.48	125,220,355.36	6,429,631,628.66	47,777,627,850.49					311,739,600.00	127,476,723,788.96			2,934,462,285.79	1,812,296.30		546,900,000.00				71,420,000.00	289,187,807.90	9,972,276,108.42	453,774,581.76	24,079,558,699.09	15,925,700,000.00			10,734,313,857.78	5,799,100,000.00	43,950,883,821.35	123,485,697.93	59,113,242,600.17	724,521,126.76	7,252,400,000.00	514,511,515.60	47,905,028,000.00		250,900,000.00	1,242,118,546.99	263,132,338.31				2,849,763,553.61	1,292,942,922.68	409,183,000.00		107,792,555.48	19,499,254,666.95	18,325,563.12		478,055,323.17			31,673,400,000.00	252,700,000.00	381,000,000.00	42,075,233.54	2,021,957,147.97	848,400,000.00	438,065,520.11		50,170,017,541.49		3,671,609,223.90	189,888,095.63		13,551,480,263.16	4,780,234,070.22	1,801,489,672.01			655,321,737.34	3,369,688,000.86	4,325,031,110.38	17,171,200,000.00	5,614,741,790.58	10,780,127,866.48		6,138,500,000.00	46,799,000,000.00			1,980,932.80			182,895,622.34	1,355,600,000.00	44,606,882.18		33,768,558,601.89	8,277,425,448.66	2,526,487,264.18		8,420,032,971.09	26,067,440,291.46			12,997,420.00		617,600,000.00			14,434,443,316.70	19,814,221,124.93		25,730,000,000.00	109,700,000.00	508,809,951.93	18,303,623,645.87	2,174,000.00		1,668,839.58		1,574,922,081.04	14,201,227,350.00	216,783,940.84	5,571,000,000.00		39,558,516,247.45	136,249,100,000.00	655,000,000.00			11,992,000,000.00
